Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2019,8,29,07:40,UTC,0,1020.8,73,0,-1,19.6,14.7,48140,119,5.8,4
2019,8,29,07:50,UTC,0,1020.7,72,0,-1,19.7,14.4,38100,117,5,3.5
2019,8,29,08:00,UTC,0,1020.5,72,0,-1,20,14.7,39180,124,6,4.1
2019,8,29,08:10,UTC,0,1020.5,73,0,-1,19.7,14.7,40060,120,6.6,4.4
2019,8,29,08:20,UTC,0,1020.4,71,0,-1,20.1,14.6,42000,120,6.3,4.2
2019,8,29,08:30,UTC,0,1020.4,68,0,-1,20.7,14.6,44990,104,5.2,3.9
2019,8,29,08:40,UTC,0,1020.4,69,0,-1,20.3,14.5,48080,103,6,3.9
2019,8,29,08:50,UTC,0,1020.3,69,0,-1,20.2,14.4,37270,110,7.1,5.5
2019,8,29,09:00,UTC,0,1020.3,71,0,-1,20.5,15,37340,112,7,4.4
2019,8,29,09:10,UTC,0,1020.3,68,0,-1,20.5,14.4,48430,113,7.2,5.2
2019,8,29,09:20,UTC,0,1020.4,67,0,-1,20.8,14.5,41920,111,7.2,5.3
2019,8,29,09:30,UTC,0,1020.3,68,0,-1,20.8,14.8,44700,109,7.5,5.9
2019,8,29,09:40,UTC,0,1020.3,71,0,-1,20.9,15.5,47660,113,7.5,5.4
2019,8,29,09:50,UTC,0,1020.3,70,0,-1,20.9,15.3,41410,113,7.3,5.6
2019,8,29,10:00,UTC,0,1020.3,68,0,-1,21,15,41010,108,6.5,5.2
2019,8,29,10:10,UTC,0,1020.3,70,0,-1,20.9,15.2,41360,112,7.3,5.3
2019,8,29,10:20,UTC,0,1020.3,71,0,-1,21,15.4,36940,113,7.2,5.3
2019,8,29,10:30,UTC,0,1020.2,69,0,-1,21.4,15.5,46650,113,7.8,5.8
2019,8,29,10:40,UTC,0,1020,68,0,-1,21.5,15.4,42130,110,7.7,6
2019,8,29,10:50,UTC,0,1020,66,0,-1,21.9,15.4,36750,113,7.1,5.4
2019,8,29,11:00,UTC,0,1020,66,0,-1,21.8,15.1,46150,111,7.5,5.5
2019,8,29,11:10,UTC,0,1020,65,0,-1,21.9,15,39080,109,7.1,5.1
2019,8,29,11:20,UTC,0,1019.8,66,0,-1,22.2,15.4,34120,112,7.4,5.9
2019,8,29,11:30,UTC,0,1019.7,67,0,-1,22,15.4,38140,112,7.6,5.4
2019,8,29,11:40,UTC,0,1019.7,68,0,-1,21.9,15.8,36050,113,7.7,5.4
2019,8,29,11:50,UTC,0,1019.6,68,0,-1,22,15.9,33160,114,7.3,5.5
2019,8,29,12:00,UTC,0,1019.6,68,0,-1,22,15.9,30830,114,7.5,6
2019,8,29,12:10,UTC,0,1019.5,68,0,-1,21.9,15.8,40840,114,7.9,5.7
2019,8,29,12:20,UTC,0,1019.4,68,0,-1,21.9,15.8,34910,115,7.4,5.6
2019,8,29,12:30,UTC,0,1019.3,70,0,-1,21.8,15.9,36230,113,7.7,5.9
2019,8,29,12:40,UTC,0,1019.3,70,0,-1,21.6,16,48330,114,7.3,6
2019,8,29,12:50,UTC,0,1019.2,71,0,-1,21.7,16.3,43310,116,7.1,5.7
2019,8,29,13:00,UTC,0,1019.2,70,0,-1,21.7,16,41740,116,7.3,5.5
2019,8,29,13:10,UTC,0,1019.2,69,0,-1,21.7,15.9,41240,117,6.8,5.1
2019,8,29,13:20,UTC,0,1019.1,68,0,-1,21.9,15.8,44660,118,6.7,5
2019,8,29,13:30,UTC,0,1019,68,0,-1,21.9,15.8,43300,118,6.8,5.1
2019,8,29,13:40,UTC,0,1018.8,69,0,-1,21.8,15.9,46830,121,6.2,4.6
2019,8,29,13:50,UTC,0,1018.7,68,0,-1,21.9,15.8,44260,120,6.9,4.8
2019,8,29,14:00,UTC,0,1018.6,68,0,-1,21.9,15.8,46940,117,6.3,4
2019,8,29,14:10,UTC,0,1018.5,67,0,-1,21.9,15.6,50000,119,5.9,4.4
2019,8,29,14:20,UTC,0,1018.4,68,0,-1,21.8,15.7,47080,118,6.9,5.3
2019,8,29,14:30,UTC,0,1018.4,68,0,-1,22,15.8,46050,116,6.9,5.5
2019,8,29,14:40,UTC,0,1018.2,68,0,-1,21.8,15.6,44030,116,6.8,4.9
2019,8,29,14:50,UTC,0,1018.1,68,0,-1,21.9,15.8,46480,115,6.3,4.5
2019,8,29,15:00,UTC,0,1018.1,69,0,-1,21.8,15.9,41010,116,6,3.9
2019,8,29,15:10,UTC,0,1018,70,0,-1,21.7,16.1,44870,115,5.7,4.2
2019,8,29,15:20,UTC,0,1018,71,0,-1,21.5,16,49000,113,5.8,4.3
2019,8,29,15:30,UTC,1,1018,72,0,-1,21.5,16.2,47910,111,5.6,4.2
2019,8,29,15:40,UTC,3,1017.9,72,0,-1,21.3,16,45390,111,5.1,3.8
2019,8,29,15:50,UTC,5,1018,74,0,-1,21,16.3,47990,111,4.6,3.5
2019,8,29,16:00,UTC,7,1018,75,0,-1,20.9,16.3,43070,112,4.6,3.3
2019,8,29,16:10,UTC,7,1017.9,76,0,-1,20.6,16.2,50000,114,4.7,3.7
2019,8,29,16:20,UTC,5,1017.8,77,0,-1,20.3,16.2,49020,108,5.4,3.8
2019,8,29,16:30,UTC,3,1017.7,80,0,-1,20.1,16.5,40140,111,4.5,3.3
2019,8,29,16:40,UTC,3,1017.6,80,0,-1,20,16.5,49660,112,5.4,3.6
2019,8,29,16:50,UTC,1,1017.5,81,0,-1,20,16.5,47150,115,4.4,3.5
2019,8,29,17:00,UTC,1,1017.4,80,0,-1,20,16.4,47630,113,4.6,3.8
2019,8,29,17:10,UTC,0,1017.4,81,0,-1,19.9,16.4,44500,116,4.4,3.4
2019,8,29,17:20,UTC,0,1017.3,82,0,-1,19.6,16.4,48690,116,4,3.2
2019,8,29,17:30,UTC,0,1017.3,82,0,-1,19.5,16.4,43850,116,4.1,3.3
2019,8,29,17:40,UTC,0,1017.2,83,0,-1,19.5,16.5,39030,115,4.7,3.7
2019,8,29,17:50,UTC,3,1017.3,82,0,-1,19.6,16.4,41630,117,4.5,3.5
2019,8,29,18:00,UTC,3,1017.3,81,0,-1,19.6,16.4,47980,118,5.1,3.6
2019,8,29,18:10,UTC,1,1017.2,82,0,-1,19.6,16.4,46090,114,5.8,4
2019,8,29,18:20,UTC,1,1017.1,81,0,-1,19.6,16.3,49080,114,5.1,3.5
2019,8,29,18:30,UTC,0,1017.1,80,0,-1,19.7,16.1,43100,116,4,2.6
2019,8,29,18:40,UTC,0,1017,79,0,-1,19.8,16,50000,120,4.2,2.8
2019,8,29,18:50,UTC,0,1017,79,0,-1,19.8,16,50000,130,5,3.2
2019,8,29,19:00,UTC,0,1016.9,79,0,-1,19.7,15.9,50000,131,5,3.3
2019,8,29,19:10,UTC,0,1016.9,79,0,-1,19.8,16,43720,128,5.4,3.2
2019,8,29,19:20,UTC,0,1016.8,79,0,-1,19.8,16,40270,124,4.9,3.2
2019,8,29,19:30,UTC,0,1016.7,80,0,-1,19.7,16,47060,126,5.9,3.3
2019,8,29,19:40,UTC,1,1016.7,80,0,-1,19.6,16,47140,128,5.9,3.6
2019,8,29,19:50,UTC,1,1016.6,80,0,-1,19.6,16.1,46280,126,5.9,3.5
2019,8,29,20:00,UTC,1,1016.6,80,0,-1,19.5,16,45140,128,6.4,3.8
2019,8,29,20:10,UTC,1,1016.5,79,0,-1,19.6,15.8,44610,130,6.2,4.1
2019,8,29,20:20,UTC,1,1016.5,80,0,-1,19.5,15.8,49760,131,5.5,3.6
2019,8,29,20:30,UTC,0,1016.5,79,0,-1,19.6,15.8,50000,129,5.3,3.6
2019,8,29,20:40,UTC,1,1016.4,78,0,-1,19.7,15.8,49310,130,5.9,4
2019,8,29,20:50,UTC,1,1016.2,78,0,-1,19.6,15.7,48070,130,6.1,3.9
2019,8,29,21:00,UTC,5,1016.2,80,0,-1,19.5,15.9,44480,126,6.1,3.5
2019,8,29,21:10,UTC,5,1016.2,80,0,-1,19.4,15.9,39670,134,6.6,4
2019,8,29,21:20,UTC,7,1016.2,80,0,-1,19.4,15.9,41800,128,5.9,3.9
2019,8,29,21:30,UTC,8,1016.1,81,0,-1,19.2,15.8,49210,134,6.5,3.6
2019,8,29,21:40,UTC,8,1016,80,0,-1,19.2,15.7,42250,134,5.2,3.5
2019,8,29,21:50,UTC,7,1016,79,0,-1,19.3,15.6,47080,136,5.7,3.4
2019,8,29,22:00,UTC,7,1016,78,0,-1,19.3,15.5,45160,141,6.1,3.4
2019,8,29,22:10,UTC,8,1015.9,79,0,-1,19.4,15.6,41300,149,7.2,4.1
2019,8,29,22:20,UTC,7,1015.9,80,0,-1,19.2,15.6,48050,153,6.4,3.6
2019,8,29,22:30,UTC,7,1016,81,0,-1,19.2,15.8,45870,151,5.6,3.3
2019,8,29,22:40,UTC,7,1015.9,82,0,-1,19.2,15.9,47180,151,5.8,3.5
2019,8,29,22:50,UTC,7,1015.9,82,0,-1,19.1,16,43300,156,5.9,3.3
2019,8,29,23:00,UTC,7,1015.9,82,0,-1,19.1,16.1,43690,160,5.4,3.8
2019,8,29,23:10,UTC,7,1015.8,83,0,-1,19.1,16.1,41190,159,6.7,4.1
2019,8,29,23:20,UTC,7,1015.7,83,0,-1,19.1,16.1,44950,160,6.8,4.7
2019,8,29,23:30,UTC,7,1015.7,83,0,-1,19.1,16.1,43900,159,6.8,4.4
2019,8,29,23:40,UTC,8,1015.6,82,0,-1,19.1,16,42850,158,6.4,4.3
2019,8,29,23:50,UTC,7,1015.5,83,0,-1,19.1,16.1,47740,159,6,4.2
2019,8,30,00:00,UTC,7,1015.5,82,0,-1,19.1,16,45340,163,6.3,4.2
2019,8,30,00:10,UTC,7,1015.5,81,0,-1,19.3,16,45060,168,5.7,3.9
2019,8,30,00:20,UTC,7,1015.5,81,0,-1,19.3,15.9,41950,171,6.4,3.8
2019,8,30,00:30,UTC,7,1015.6,81,0,-1,19.2,15.9,43210,174,6.5,4
2019,8,30,00:40,UTC,8,1015.5,80,0,-1,19.3,15.8,40460,179,6.9,3.7
2019,8,30,00:50,UTC,7,1015.6,80,0,-1,19.3,15.8,49390,182,6.4,3.4
2019,8,30,01:00,UTC,7,1015.5,81,0,-1,19.3,16,49230,181,4.9,3.2
2019,8,30,01:10,UTC,7,1015.4,81,0,-1,19.2,15.9,42210,174,7.3,3.8
2019,8,30,01:20,UTC,7,1015.3,82,0,-1,19.1,15.9,43650,172,4.9,3.2
2019,8,30,01:30,UTC,7,1015.2,82,0,-1,19.1,15.9,38740,174,5.8,3.6
2019,8,30,01:40,UTC,7,1015.3,84,0,-1,19,16.2,25020,176,5.2,3.3
2019,8,30,01:50,UTC,7,1015.3,89,1,-1,18.5,16.6,8600,173,5.8,3.5
2019,8,30,02:00,UTC,7,1015.3,91,1,-1,18.2,16.7,12910,174,5.6,3.2
2019,8,30,02:10,UTC,7,1015.3,92,2.5,-1,18,16.8,3860,180,6.1,3.8
2019,8,30,02:20,UTC,7,1015.2,94,3.8,-1,17.9,16.8,3730,177,5.8,3.7
2019,8,30,02:30,UTC,7,1015.3,94,4.3,-1,17.8,16.9,3260,169,6.1,3.6
2019,8,30,02:40,UTC,7,1015.3,95,4.3,-1,17.7,17,5050,175,5.4,3.3
2019,8,30,02:50,UTC,7,1015.2,95,2.6,-1,17.7,17,7790,171,6.2,3.8
2019,8,30,03:00,UTC,7,1015.2,96,0.7,-1,17.7,17,9260,165,5.2,3.5
2019,8,30,03:10,UTC,7,1015.3,96,0.6,-1,17.7,17,11910,163,5.2,3.4
2019,8,30,03:20,UTC,7,1015.3,96,0,-1,17.7,17.1,15870,159,5.7,3.4
2019,8,30,03:30,UTC,7,1015.3,96,0,-1,17.8,17.1,15420,159,4.8,2.7
2019,8,30,03:40,UTC,7,1015.3,96,0,-1,17.8,17.1,15980,158,5,3.1
2019,8,30,03:50,UTC,7,1015.2,96,0,-1,17.8,17.1,17730,162,5,3.1
2019,8,30,04:00,UTC,7,1015.2,96,0,-1,17.8,17.1,16740,157,4.4,3
2019,8,30,04:10,UTC,8,1015.2,96,0,-1,17.8,17.1,15530,157,4.9,3.1
2019,8,30,04:20,UTC,8,1015.3,96,0,-1,17.8,17.1,14070,162,4.5,3.1
2019,8,30,04:30,UTC,8,1015.3,96,0,-1,17.9,17.2,14280,164,4.7,3
2019,8,30,04:40,UTC,8,1015.3,95,0,-1,18,17.2,17900,164,6.1,3.5
2019,8,30,04:50,UTC,8,1015.3,95,0,-1,17.9,17.1,14790,168,5.3,3
2019,8,30,05:00,UTC,7,1015.3,95,0,-1,18,17.2,17380,177,4.5,2.8
2019,8,30,05:10,UTC,8,1015.3,95,0,-1,18.1,17.2,16380,178,5,3.2
2019,8,30,05:20,UTC,7,1015.3,94,0,-1,18.1,17.2,15050,187,5.6,2.6
2019,8,30,05:30,UTC,7,1015.3,95,0,-1,18.1,17.3,16080,184,6.1,3.4
2019,8,30,05:40,UTC,8,1015.4,94,0,-1,18.3,17.2,17720,189,5.9,2.9
2019,8,30,05:50,UTC,8,1015.4,93,0,-1,18.4,17.3,16800,206,6.4,3.8
2019,8,30,06:00,UTC,7,1015.5,92,0,-1,18.6,17.3,15210,209,5,3.5
2019,8,30,06:10,UTC,8,1015.6,92,0,-1,18.6,17.3,17340,206,5.1,3.3
2019,8,30,06:20,UTC,8,1015.6,92,0,-1,18.6,17.3,16900,208,5.8,3.7
2019,8,30,06:30,UTC,8,1015.8,92,0,-1,18.8,17.5,16210,209,5.2,3.6
2019,8,30,06:40,UTC,8,1015.9,93,0,-1,18.7,17.5,10950,223,5.9,3.4
2019,8,30,06:50,UTC,7,1015.9,94,0,-1,18.6,17.7,6310,216,6.1,3.5
2019,8,30,07:00,UTC,7,1015.8,95,0,-1,18.7,17.9,7330,219,4.8,2.5
2019,8,30,07:10,UTC,8,1015.9,95,0,-1,18.8,17.9,8800,215,3.5,2
2019,8,30,07:20,UTC,8,1015.9,94,0,-1,18.8,17.9,9060,204,4.4,2.7
2019,8,30,07:30,UTC,8,1016.2,94,0,-1,18.8,17.8,9020,207,4.4,3
2019,8,30,07:40,UTC,7,1016.2,95,0,-1,18.8,17.9,7590,217,4.8,3
2019,8,30,07:50,UTC,8,1016.3,94,0,-1,18.8,17.9,6550,224,4.3,3
2019,8,30,08:00,UTC,7,1016.4,95,0,-1,18.8,18,5140,225,4,2.1
2019,8,30,08:10,UTC,7,1016.4,95,0,-1,19.1,18.3,6200,213,4,2.5
2019,8,30,08:20,UTC,7,1016.5,94,0,-1,19.2,18.2,6930,213,3.4,2.1
2019,8,30,08:30,UTC,7,1016.6,93,0,-1,19.4,18.3,7600,219,4.6,2.6
2019,8,30,08:40,UTC,7,1016.6,92,0,-1,19.4,18.1,7580,219,3.8,2.4
2019,8,30,08:50,UTC,7,1016.7,93,0,-1,19.3,18.1,7610,223,3.9,2.5
2019,8,30,09:00,UTC,7,1016.8,92,0,-1,19.4,18.1,8200,225,3.5,2.4
2019,8,30,09:10,UTC,7,1016.7,92,0,-1,19.6,18.2,8580,227,3.3,2.2
2019,8,30,09:20,UTC,7,1016.7,91,0,-1,19.8,18.3,8650,215,3.5,2.4
2019,8,30,09:30,UTC,7,1016.9,90,0,-1,20,18.3,9220,218,4.1,2.5
2019,8,30,09:40,UTC,7,1016.9,90,0,-1,19.9,18.2,8700,225,5.5,3.4
2019,8,30,09:50,UTC,7,1016.9,90,0,-1,19.9,18.2,9050,229,4,2.6
2019,8,30,10:00,UTC,7,1017,90,0,-1,19.7,18,8910,216,4.9,3.2
2019,8,30,10:10,UTC,7,1017,88,0,-1,20.1,18.1,9240,224,4.6,2.5
2019,8,30,10:20,UTC,7,1017,89,0,-1,20.2,18.2,9290,223,4.5,2.7
2019,8,30,10:30,UTC,7,1017.1,87,0,-1,20.3,18.1,9540,228,4,2.6
2019,8,30,10:40,UTC,7,1017.1,89,0,-1,20.1,18.2,8870,226,4.7,2.5
2019,8,30,10:50,UTC,7,1017.1,89,0,-1,19.9,18.1,8330,214,5.6,3.9
2019,8,30,11:00,UTC,7,1017.2,88,0,-1,20.1,18.1,9020,219,4.9,3.8
2019,8,30,11:10,UTC,8,1017.2,87,0,-1,20.2,18,9110,219,5,2.8
2019,8,30,11:20,UTC,8,1017.2,86,0,-1,20.6,18.2,10040,212,5.2,3.5
2019,8,30,11:30,UTC,7,1017.1,86,0,-1,21,18.7,10550,219,5.4,3.7
2019,8,30,11:40,UTC,7,1017.3,88,0,-1,20.6,18.5,9700,219,4.7,3.1
2019,8,30,11:50,UTC,8,1017.2,86,0,-1,20.8,18.3,11250,216,4.9,3.9
2019,8,30,12:00,UTC,7,1017.3,85,0,-1,20.8,18.3,12320,206,4.1,2.4
2019,8,30,12:10,UTC,5,1017.3,84,0,-1,20.9,18,17190,219,5.6,3.7
2019,8,30,12:20,UTC,5,1017.3,84,0,-1,20.9,18,16350,218,5.2,3.5
2019,8,30,12:30,UTC,5,1017.4,85,0,-1,20.8,18.3,16920,213,5.4,3.7
2019,8,30,12:40,UTC,5,1017.5,83,0,-1,20.6,17.5,19220,217,5.5,3.9
2019,8,30,12:50,UTC,7,1017.4,83,0,-1,20.8,17.8,16150,216,5.9,4
2019,8,30,13:00,UTC,3,1017.5,81,0,-1,20.9,17.5,16990,215,6.1,4.3
2019,8,30,13:10,UTC,5,1017.6,82,0,-1,20.5,17.3,20230,216,7.4,5.4
2019,8,30,13:20,UTC,5,1017.6,81,0,-1,20.4,17.1,19640,217,7.3,5.3
2019,8,30,13:30,UTC,5,1017.6,82,0,-1,20.4,17.1,20620,217,6.9,4.8
2019,8,30,13:40,UTC,7,1017.5,79,0,-1,20.8,17,20430,216,7.7,5.8
2019,8,30,13:50,UTC,5,1017.6,80,0,-1,20.3,16.8,32780,219,7.6,6
2019,8,30,14:00,UTC,1,1017.6,81,0,-1,19.8,16.6,27320,221,7.6,5.3
2019,8,30,14:10,UTC,1,1017.6,81,0,-1,20.1,16.8,29780,220,6.5,3.9
2019,8,30,14:20,UTC,0,1017.5,80,0,-1,20.1,16.6,32200,220,6.5,4.3
2019,8,30,14:30,UTC,0,1017.6,80,0,-1,19.9,16.4,32580,221,6.5,4.7
2019,8,30,14:40,UTC,0,1017.6,82,0,-1,19.6,16.4,33390,218,8,5.1
2019,8,30,14:50,UTC,0,1017.7,81,0,-1,19.8,16.3,34710,220,7.5,5.3
2019,8,30,15:00,UTC,0,1017.7,80,0,-1,19.7,16.1,37250,221,8.3,5.1
2019,8,30,15:10,UTC,0,1017.6,79,0,-1,19.8,16.1,37630,225,6.3,3.7
2019,8,30,15:20,UTC,0,1017.6,79,0,-1,19.6,15.8,39890,222,5.2,3.4
2019,8,30,15:30,UTC,0,1017.7,80,0,-1,19.5,15.9,39350,222,6.4,3.8
2019,8,30,15:40,UTC,0,1017.8,80,0,-1,19.2,15.7,42160,222,6.4,4.1
2019,8,30,15:50,UTC,0,1017.7,81,0,-1,19.1,15.8,39920,230,5.6,3.1
2019,8,30,16:00,UTC,0,1017.7,80,0,-1,19.2,15.6,37770,237,5.1,2.8
2019,8,30,16:10,UTC,0,1017.7,80,0,-1,19,15.5,42240,237,5.1,2.7
2019,8,30,16:20,UTC,0,1017.7,82,0,-1,18.9,15.8,38330,241,4.3,2.4
2019,8,30,16:30,UTC,0,1017.8,82,0,-1,18.7,15.6,38370,236,6.9,3.3
2019,8,30,16:40,UTC,1,1017.8,83,0,-1,18.5,15.6,43220,234,6.4,3.5
2019,8,30,16:50,UTC,0,1017.9,83,0,-1,18.4,15.5,43010,240,6.3,3.7
2019,8,30,17:00,UTC,0,1018,84,0,-1,18.3,15.5,41660,246,4.8,3.4
2019,8,30,17:10,UTC,0,1018.1,84,0,-1,18.3,15.6,37960,254,5.7,3.6
2019,8,30,17:20,UTC,0,1018.2,83,0,-1,18.3,15.4,40260,257,5.5,3.7
2019,8,30,17:30,UTC,0,1018.2,84,0,-1,18.2,15.5,40090,261,6.2,4.3
2019,8,30,17:40,UTC,0,1018.2,84,0,-1,18.2,15.5,38870,260,5.4,3.6
2019,8,30,17:50,UTC,0,1018.3,85,0,-1,18.1,15.5,39120,259,5.4,3.5
2019,8,30,18:00,UTC,0,1018.4,85,0,-1,18.1,15.5,39920,257,5.2,3.5
2019,8,30,18:10,UTC,0,1018.3,85,0,-1,18,15.5,38420,255,5,3.2
2019,8,30,18:20,UTC,0,1018.4,85,0,-1,18,15.5,41540,249,4.4,3.2
2019,8,30,18:30,UTC,0,1018.5,86,0,-1,17.8,15.5,37210,256,4.6,3.3
2019,8,30,18:40,UTC,0,1018.7,87,0,-1,17.7,15.5,36360,260,4.6,2.9
2019,8,30,18:50,UTC,0,1018.8,87,0,-1,17.6,15.5,35680,254,4.3,2.7
2019,8,30,19:00,UTC,1,1018.7,87,0,-1,17.6,15.5,38420,257,4.5,2.8
2019,8,30,19:10,UTC,5,1018.7,87,0,-1,17.6,15.5,37180,260,4.8,3.2
2019,8,30,19:20,UTC,5,1018.7,87,0,-1,17.5,15.4,42950,261,5.6,3.5
2019,8,30,19:30,UTC,7,1018.8,88,0,-1,17.5,15.4,39910,259,6.1,3.9
2019,8,30,19:40,UTC,5,1018.8,87,0,-1,17.4,15.2,39150,262,7,4.3
2019,8,30,19:50,UTC,7,1018.9,87,0,-1,17.3,15.2,30150,264,5.5,4
2019,8,30,20:00,UTC,3,1018.8,88,0,-1,17.2,15.1,37090,268,6.6,3.8
2019,8,30,20:10,UTC,1,1018.9,87,0,-1,17.2,15.1,35280,275,5.8,3.7
2019,8,30,20:20,UTC,1,1019,88,0,-1,17.1,15.1,35150,279,5.1,3.2
2019,8,30,20:30,UTC,3,1018.9,88,0,-1,17,15.1,36700,273,4.6,2.9
2019,8,30,20:40,UTC,1,1019,89,0,-1,16.9,15,36190,273,4.8,2.9
2019,8,30,20:50,UTC,5,1019.1,89,0,-1,16.8,15,34650,273,3.7,2.7
2019,8,30,21:00,UTC,5,1019.2,90,0,-1,16.7,15,35760,267,4.4,3.1
2019,8,30,21:10,UTC,7,1019.1,90,0,-1,16.5,14.9,34890,275,4.8,3.5
2019,8,30,21:20,UTC,7,1019.3,90,0,-1,16.6,15,28080,286,4.2,2.7
2019,8,30,21:30,UTC,7,1019.4,90,0,-1,16.6,15,32140,278,4,2.6
2019,8,30,21:40,UTC,7,1019.5,90,0,-1,16.5,14.9,33810,274,4.6,3.2
2019,8,30,21:50,UTC,5,1019.6,91,0,-1,16.4,14.9,33220,279,4.8,3.2
2019,8,30,22:00,UTC,5,1019.6,91,0,-1,16.3,14.9,27700,276,5.2,3.2
2019,8,30,22:10,UTC,3,1019.7,92,0,-1,15.9,14.6,24760,273,4.5,2.7
2019,8,30,22:20,UTC,1,1019.7,93,0,-1,15.9,14.7,27740,270,4.6,3
2019,8,30,22:30,UTC,1,1019.7,94,0,-1,15.4,14.4,19780,271,4,2.5
2019,8,30,22:40,UTC,1,1019.7,95,0,-1,15.3,14.4,19160,274,3.8,2.5
2019,8,30,22:50,UTC,3,1019.7,95,0,-1,15.4,14.6,22220,269,3.9,2.4
2019,8,30,23:00,UTC,5,1019.7,95,0,-1,15.6,14.7,25230,276,3.7,2.2
2019,8,30,23:10,UTC,7,1019.5,95,0,-1,15.4,14.6,22860,272,3,1.9
2019,8,30,23:20,UTC,7,1019.6,95,0,-1,15.5,14.7,23020,249,2.1,1.4
2019,8,30,23:30,UTC,7,1019.6,92,0,-1,16.1,14.7,34120,258,3.3,1.9
2019,8,30,23:40,UTC,7,1019.6,92,0,-1,15.9,14.5,28010,245,3.3,2.2
2019,8,30,23:50,UTC,5,1019.6,92,0,-1,15.9,14.6,28360,243,2.5,1.8
2019,8,31,00:00,UTC,5,1019.6,92,0,-1,15.6,14.3,24320,246,2.8,2
2019,8,31,00:10,UTC,3,1019.7,93,0,-1,15.9,14.7,29550,247,3.6,2.3
2019,8,31,00:20,UTC,5,1019.8,91,0,-1,16.1,14.7,31450,256,3.8,2.3
2019,8,31,00:30,UTC,7,1019.8,92,0,-1,16.1,14.7,32930,263,4.5,2.7
2019,8,31,00:40,UTC,7,1019.7,93,0,-1,16,14.8,30410,261,3.2,1.7
2019,8,31,00:50,UTC,7,1019.8,92,0,-1,15.9,14.6,29630,262,3.3,1.7
2019,8,31,01:00,UTC,7,1019.8,92,0,-1,16,14.8,34490,261,4.1,2.3
2019,8,31,01:10,UTC,3,1019.9,92,0,-1,16,14.7,28250,261,3.6,2.6
2019,8,31,01:20,UTC,1,1019.9,91,0,-1,16.1,14.7,31820,254,4.1,2.9
2019,8,31,01:30,UTC,1,1019.8,91,0,-1,16,14.6,38170,255,4.2,3
2019,8,31,01:40,UTC,0,1019.8,91,0,-1,16,14.5,32580,250,3.6,2.7
2019,8,31,01:50,UTC,0,1019.8,91,0,-1,15.9,14.5,32320,255,4.2,3.1
2019,8,31,02:00,UTC,0,1019.8,91,0,-1,15.8,14.4,34380,256,4,2.8
2019,8,31,02:10,UTC,0,1019.8,92,0,-1,15.6,14.3,35030,264,3.9,2.3
2019,8,31,02:20,UTC,0,1019.8,92,0,-1,15.7,14.3,29290,258,3.4,1.7
2019,8,31,02:30,UTC,0,1019.9,92,0,-1,15.4,14.1,38420,260,3.8,2
2019,8,31,02:40,UTC,0,1020,93,0,-1,15.1,14.1,27450,264,2.9,2
2019,8,31,02:50,UTC,0,1020,93,0,-1,15.2,14,29060,266,2.4,1.9
2019,8,31,03:00,UTC,0,1019.9,92,0,-1,15.4,14.1,31980,270,2.9,2.1
2019,8,31,03:10,UTC,0,1019.9,93,0,-1,14.6,13.6,26140,264,3,1.9
2019,8,31,03:20,UTC,0,1019.9,95,0,-1,14.3,13.4,20030,268,2.9,2.1
2019,8,31,03:30,UTC,0,1020,96,0,-1,14.2,13.6,20790,273,2.9,1.8
2019,8,31,03:40,UTC,0,1020.1,96,0,-1,14.2,13.6,20310,261,3,1.9
2019,8,31,03:50,UTC,0,1020.1,94,0,-1,15.2,14.3,26870,256,3.3,2.3
2019,8,31,04:00,UTC,0,1020.2,92,0,-1,15.3,14,38120,261,3.4,2.2
2019,8,31,04:10,UTC,0,1020.3,92,0,-1,15.1,13.9,37430,263,4.5,2.5
2019,8,31,04:20,UTC,0,1020.3,90,0,-1,15.6,14,41130,261,4,2.3
2019,8,31,04:30,UTC,0,1020.2,88,0,-1,15.9,13.9,46130,254,3.4,2.3
2019,8,31,04:40,UTC,0,1020.3,86,0,-1,16.4,14,41160,257,2.8,2
2019,8,31,04:50,UTC,0,1020.4,84,0,-1,16.7,14,48650,262,3.2,2.4
2019,8,31,05:00,UTC,0,1020.4,83,0,-1,17.1,14.2,50000,258,3,2.2
2019,8,31,05:10,UTC,0,1020.4,82,0,-1,17.2,14.2,46270,256,3.5,2.4
2019,8,31,05:20,UTC,0,1020.4,81,0,-1,17.6,14.4,45180,257,4,2.7
2019,8,31,05:30,UTC,0,1020.4,82,0,-1,17.4,14.2,46150,259,4.2,2.7
2019,8,31,05:40,UTC,0,1020.6,81,0,-1,17.7,14.4,41980,262,3.7,2.4
2019,8,31,05:50,UTC,0,1020.4,79,0,-1,18.3,14.5,37850,258,3.2,1.9
2019,8,31,06:00,UTC,1,1020.5,78,0,-1,18.5,14.6,39400,248,4.2,2.3
2019,8,31,06:10,UTC,1,1020.5,78,0,-1,18.6,14.7,44760,254,5.5,3.1
2019,8,31,06:20,UTC,1,1020.6,80,0,-1,18.2,14.6,50000,269,4.9,3.3
2019,8,31,06:30,UTC,1,1020.6,79,0,-1,18.2,14.4,45010,244,4.8,3.2
2019,8,31,06:40,UTC,0,1020.6,79,0,-1,18.4,14.7,34970,257,5,3
